YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,F9,609,N223FR,IND,DEN,605,556,-9,9,605,177,167,150,977,635,8,702,643,-19,0,0,,,,,,
2015,1,1,4,F9,821,N920FR,MCI,DEN,605,607,2,13,620,109,113,93,533,653,7,654,700,6,0,0,,,,,,
2015,1,1,4,F9,133,N951FR,DFW,DEN,605,702,57,18,720,122,117,91,641,751,8,707,759,52,0,0,,0,0,52,0,0
2015,1,1,4,MQ,2881,N907MQ,FSM,DFW,605,,,,,70,,,227,,,715,,,0,1,B,,,,,
2015,1,1,4,MQ,2771,N667MQ,AEX,DFW,605,,,,,80,,,285,,,725,,,0,1,B,,,,,
2015,1,1,4,MQ,3288,N838MQ,SPS,DFW,605,,,,,45,,,113,,,650,,,0,1,B,,,,,
2015,1,1,4,MQ,3328,N640MQ,ACT,DFW,605,,,,,45,,,89,,,650,,,0,1,B,,,,,
2015,1,1,4,MQ,3408,N625MQ,SJT,DFW,605,,,,,60,,,229,,,705,,,0,1,B,,,,,
2015,1,1,4,MQ,3643,N923MQ,JAN,DFW,605,,,,,100,,,408,,,745,,,0,1,B,,,,,
2015,1,1,4,HA,286,N480HA,HNL,OGG,605,600,-5,12,612,36,40,22,100,634,6,641,640,-1,0,0,,,,,,
2015,1,1,4,OO,5181,N788SK,OKC,LAX,605,602,-3,40,642,199,211,165,1187,727,6,724,733,9,0,0,,,,,,
2015,1,1,4,OO,6499,N945SW,FAR,DEN,605,610,5,32,642,141,133,87,627,709,14,726,723,-3,0,0,,,,,,
2015,1,1,4,UA,1160,N76522,SFO,IAH,606,601,-5,13,614,233,236,199,1635,1133,24,1159,1157,-2,0,0,,,,,,
2015,1,1,4,UA,1601,N37466,EWR,FLL,606,558,-8,13,611,189,160,143,1065,834,4,915,838,-37,0,0,,,,,,
